customer_id,account_id,account_type,account_open_date,kyc_verified_status,customer_age,customer_occupation,customer_income_range,customer_risk_category,credit_score,average_monthly_balance,is_mule_account
CUST02826,ACC02826,Savings,2024-09-30,Verified,33,Student,Low,Medium,717,53549,0
CUST02827,ACC02827,Current,2025-07-31,Verified,38,Freelancer,High,Low,796,344269,0
CUST02828,ACC02828,Current,2023-08-10,Verified,22,Business,Medium,Low,804,30536,0
CUST02829,ACC02829,Savings,2024-03-15,Verified,38,Unemployed,Medium,Medium,838,90781,0
CUST02830,ACC02830,Current,2022-06-28,Verified,54,Engineer,High,Low,813,199444,0
CUST02831,ACC02831,Current,2024-08-23,Verified,63,Business,Medium,Medium,602,158408,0
CUST02832,ACC02832,Current,2025-05-05,Verified,63,Student,Low,Low,845,55631,0
CUST02833,ACC02833,Current,2024-01-11,Verified,55,Student,Low,Low,743,324498,0
CUST02834,ACC02834,Savings,2022-04-26,Verified,25,Engineer,High,Medium,643,290032,0
CUST02835,ACC02835,Savings,2022-08-05,Verified,29,Business,Medium,Low,734,413106,0
CUST02836,ACC02836,Current,2024-08-06,Verified,36,Unemployed,Medium,Medium,804,266067,0
CUST02837,ACC02837,Current,2022-04-24,Pending,32,Business,Medium,Low,671,93087,0
CUST02838,ACC02838,Savings,2024-02-12,Verified,40,Teacher,Medium,Low,805,45807,0
CUST02839,ACC02839,Savings,2023-05-16,Pending,60,Teacher,High,Medium,819,140585,0
CUST02840,ACC02840,Current,2023-09-30,Verified,42,Business,High,Low,634,434427,0
CUST02841,ACC02841,Current,2025-05-10,Pending,40,Business,Low,Low,611,140004,0
CUST02842,ACC02842,Savings,2024-08-07,Verified,25,Student,Low,Medium,765,147985,0
CUST02843,ACC02843,Savings,2024-01-29,Verified,31,Freelancer,Medium,Low,850,252429,0
CUST02844,ACC02844,Savings,2022-04-08,Verified,26,Unemployed,High,Low,794,242223,0
CUST02845,ACC02845,Savings,2022-04-19,Pending,40,Business,High,Low,762,22599,0
CUST02846,ACC02846,Current,2024-04-23,Verified,52,Student,High,Medium,628,213737,0
CUST02847,ACC02847,Current,2023-04-23,Pending,31,Engineer,High,Medium,747,107398,0
CUST02848,ACC02848,Savings,2023-01-18,Verified,39,Teacher,High,Medium,678,164151,0
CUST02849,ACC02849,Current,2023-06-05,Verified,28,Business,High,Low,832,114375,0
CUST02850,ACC02850,Savings,2025-08-11,Verified,35,Teacher,High,Low,756,399841,0
CUST02851,ACC02851,Current,2025-02-09,Verified,59,Student,Low,Medium,602,383817,0
CUST02852,ACC02852,Savings,2022-03-21,Verified,62,Unemployed,Medium,Low,641,57873,0
CUST02853,ACC02853,Savings,2022-04-09,Verified,26,Engineer,Medium,Low,729,131865,0
CUST02854,ACC02854,Savings,2022-08-02,Verified,65,Student,High,Medium,791,216557,0
CUST02855,ACC02855,Savings,2024-02-03,Verified,52,Engineer,Low,Low,632,191516,0
CUST02856,ACC02856,Current,2024-05-09,Verified,24,Student,Low,Low,617,206881,0
CUST02857,ACC02857,Current,2022-04-07,Verified,43,Engineer,High,Low,713,464215,0
CUST02858,ACC02858,Savings,2023-09-23,Pending,26,Business,Medium,Low,655,119019,0
CUST02859,ACC02859,Savings,2024-04-09,Verified,55,Teacher,Medium,Medium,630,273481,0
CUST02860,ACC02860,Current,2023-08-24,Verified,58,Unemployed,High,Low,694,252628,0
CUST02861,ACC02861,Savings,2024-12-02,Verified,48,Unemployed,Medium,Medium,719,337221,0
CUST02862,ACC02862,Current,2023-05-23,Verified,49,Business,Medium,Medium,669,48955,0
CUST02863,ACC02863,Current,2022-07-16,Pending,43,Unemployed,Low,Low,619,430217,0
CUST02864,ACC02864,Current,2023-06-23,Verified,47,Student,Low,Medium,810,128850,0
CUST02865,ACC02865,Current,2023-03-28,Verified,22,Teacher,Medium,Medium,761,303490,0
CUST02866,ACC02866,Current,2023-05-21,Verified,42,Business,High,Medium,698,421615,0
CUST02867,ACC02867,Current,2022-05-16,Verified,33,Teacher,High,Low,694,295110,0
CUST02868,ACC02868,Savings,2024-06-08,Verified,59,Engineer,High,Medium,808,111817,0
CUST02869,ACC02869,Current,2025-04-18,Verified,52,Unemployed,High,Medium,679,59314,0
CUST02870,ACC02870,Savings,2025-07-11,Verified,19,Business,Low,Low,777,372022,0
CUST02871,ACC02871,Savings,2023-03-27,Verified,26,Engineer,Low,Low,826,181429,0
CUST02872,ACC02872,Current,2023-03-29,Pending,41,Freelancer,Low,Low,748,38938,0
CUST02873,ACC02873,Current,2024-12-13,Pending,42,Freelancer,High,Low,829,486906,0
CUST02874,ACC02874,Savings,2022-12-17,Verified,62,Unemployed,High,Medium,774,163172,0
CUST02875,ACC02875,Current,2024-02-01,Verified,30,Unemployed,Medium,Medium,737,20717,0
CUST02876,ACC02876,Current,2025-07-06,Verified,52,Student,High,Low,721,459253,0
CUST02877,ACC02877,Current,2022-02-12,Verified,65,Unemployed,Low,Low,815,249260,0
CUST02878,ACC02878,Current,2025-05-04,Verified,49,Freelancer,Medium,Low,617,120016,0
CUST02879,ACC02879,Current,2025-05-16,Pending,20,Business,High,Low,747,454363,0
CUST02880,ACC02880,Current,2023-01-18,Pending,32,Business,Low,Low,727,437652,0
CUST02881,ACC02881,Current,2022-09-16,Verified,37,Freelancer,High,Medium,662,341002,0
CUST02882,ACC02882,Current,2022-01-25,Verified,28,Engineer,Low,Medium,687,289505,0
CUST02883,ACC02883,Current,2022-01-24,Verified,48,Freelancer,High,Medium,804,485046,0
CUST02884,ACC02884,Savings,2022-09-30,Verified,58,Engineer,High,Low,658,174288,0
CUST02885,ACC02885,Current,2023-05-14,Verified,54,Unemployed,High,Low,661,336048,0
CUST02886,ACC02886,Savings,2025-07-10,Verified,62,Business,High,Low,729,311975,0
CUST02887,ACC02887,Current,2024-03-10,Verified,52,Teacher,Medium,Medium,782,26531,0
CUST02888,ACC02888,Savings,2022-03-11,Verified,47,Business,Medium,Low,669,72826,0
CUST02889,ACC02889,Savings,2025-08-06,Verified,29,Student,High,Medium,655,205988,0
CUST02890,ACC02890,Current,2024-12-19,Verified,61,Freelancer,High,Low,716,280755,0
CUST02891,ACC02891,Savings,2025-04-24,Verified,30,Student,High,Medium,829,401697,0
CUST02892,ACC02892,Savings,2023-08-21,Pending,33,Freelancer,High,Low,778,131455,0
CUST02893,ACC02893,Savings,2022-02-16,Verified,39,Unemployed,Medium,Low,619,441495,0
CUST02894,ACC02894,Current,2024-11-16,Pending,34,Engineer,High,Low,841,263864,0
CUST02895,ACC02895,Savings,2022-12-15,Verified,45,Unemployed,Medium,Low,813,365924,0
CUST02896,ACC02896,Savings,2023-09-04,Verified,61,Unemployed,Medium,Medium,781,87316,0
CUST02897,ACC02897,Savings,2024-04-26,Verified,65,Teacher,Medium,Low,607,268802,0
CUST02898,ACC02898,Savings,2025-02-10,Verified,28,Freelancer,Medium,Medium,803,353748,0
CUST02899,ACC02899,Current,2023-04-13,Verified,34,Unemployed,Medium,Low,655,328825,0
CUST02900,ACC02900,Savings,2023-08-18,Verified,28,Teacher,Medium,Medium,848,232259,0
CUST02901,ACC02901,Current,2024-03-21,Verified,48,Unemployed,High,Low,668,170970,0
CUST02902,ACC02902,Savings,2023-10-18,Verified,49,Student,Medium,Low,738,97500,0
CUST02903,ACC02903,Savings,2025-03-04,Verified,54,Unemployed,High,Medium,630,150292,0
CUST02904,ACC02904,Savings,2022-01-24,Pending,28,Business,Low,Medium,792,183958,0
CUST02905,ACC02905,Current,2024-10-16,Pending,52,Freelancer,High,Low,799,378989,0
CUST02906,ACC02906,Savings,2022-02-07,Verified,44,Freelancer,Medium,Medium,760,230838,0
CUST02907,ACC02907,Current,2024-06-05,Pending,37,Student,High,Medium,633,154758,0
CUST02908,ACC02908,Current,2025-06-23,Verified,38,Freelancer,High,Medium,771,347109,0
CUST02909,ACC02909,Current,2022-02-27,Verified,44,Business,Medium,Medium,813,386235,0
CUST02910,ACC02910,Savings,2022-07-01,Verified,20,Student,Low,Medium,688,157768,0
CUST02911,ACC02911,Current,2024-11-10,Pending,58,Engineer,Medium,Medium,805,55713,0
CUST02912,ACC02912,Savings,2022-04-01,Verified,32,Teacher,High,Low,804,305871,0
CUST02913,ACC02913,Current,2024-08-05,Verified,47,Freelancer,Low,Medium,731,444534,0
CUST02914,ACC02914,Current,2025-05-11,Verified,23,Freelancer,Medium,Low,728,128605,0
CUST02915,ACC02915,Savings,2024-03-23,Pending,26,Teacher,Medium,Medium,686,198207,0
CUST02916,ACC02916,Current,2023-09-12,Verified,64,Freelancer,High,Low,735,463442,0
CUST02917,ACC02917,Current,2023-08-11,Verified,60,Student,High,Low,818,289315,0
CUST02918,ACC02918,Savings,2022-06-20,Verified,49,Teacher,High,Medium,799,362162,0
CUST02919,ACC02919,Savings,2023-09-05,Verified,52,Business,Low,Low,751,132761,0
CUST02920,ACC02920,Current,2023-09-13,Pending,42,Teacher,Low,Medium,794,71900,0
CUST02921,ACC02921,Savings,2022-07-01,Verified,28,Engineer,High,Medium,686,27897,0
CUST02922,ACC02922,Current,2023-01-02,Verified,58,Teacher,Low,Low,734,291709,0
CUST02923,ACC02923,Current,2024-05-05,Pending,39,Student,High,Medium,828,378952,0
CUST02924,ACC02924,Current,2022-03-14,Verified,40,Unemployed,Medium,Medium,786,499159,0
CUST02925,ACC02925,Current,2023-07-12,Verified,39,Teacher,High,Low,791,42072,0
CUST02926,ACC02926,Savings,2025-07-18,Verified,33,Freelancer,Medium,Low,798,353279,0
CUST02927,ACC02927,Savings,2024-09-29,Verified,44,Teacher,Medium,Low,708,282814,0
CUST02928,ACC02928,Current,2024-04-20,Pending,43,Unemployed,Medium,Low,725,190875,0
CUST02929,ACC02929,Current,2025-06-12,Verified,50,Unemployed,Medium,Low,600,374317,0
CUST02930,ACC02930,Current,2025-02-08,Verified,54,Student,High,Medium,766,253825,0
CUST02931,ACC02931,Current,2025-06-08,Pending,36,Unemployed,High,Medium,713,365167,0
CUST02932,ACC02932,Savings,2022-12-07,Verified,50,Business,Medium,Low,792,218374,0
CUST02933,ACC02933,Current,2022-12-27,Verified,19,Business,Low,Medium,677,115134,0
CUST02934,ACC02934,Current,2022-01-30,Verified,55,Student,Low,Low,692,32507,0
CUST02935,ACC02935,Savings,2023-06-30,Verified,18,Engineer,High,Low,751,223498,0
CUST02936,ACC02936,Current,2022-06-08,Verified,49,Unemployed,Medium,Low,809,230770,0
CUST02937,ACC02937,Current,2024-10-27,Verified,42,Business,Medium,Low,685,443380,0
CUST02938,ACC02938,Current,2024-05-28,Verified,34,Teacher,High,Medium,673,202161,0
CUST02939,ACC02939,Current,2024-10-13,Verified,42,Student,High,Medium,601,116783,0
CUST02940,ACC02940,Savings,2024-03-11,Verified,60,Engineer,High,Low,708,424906,0
CUST02941,ACC02941,Savings,2024-08-16,Verified,31,Student,Medium,Medium,618,376214,0
CUST02942,ACC02942,Savings,2023-05-06,Verified,62,Teacher,High,Medium,753,358549,0
CUST02943,ACC02943,Current,2025-04-16,Verified,54,Engineer,Low,Low,769,57643,0
CUST02944,ACC02944,Savings,2024-05-24,Verified,60,Student,High,Low,645,444066,0
CUST02945,ACC02945,Savings,2022-07-16,Verified,33,Freelancer,High,Low,678,397606,0
CUST02946,ACC02946,Current,2025-03-30,Verified,40,Freelancer,Medium,Low,771,336897,0
CUST02947,ACC02947,Current,2022-09-05,Verified,59,Freelancer,Medium,Low,714,351550,0
CUST02948,ACC02948,Savings,2022-10-29,Verified,61,Student,High,Low,757,53456,0
CUST02949,ACC02949,Savings,2022-05-02,Pending,56,Engineer,Low,Low,811,255756,0
CUST02950,ACC02950,Savings,2024-09-28,Pending,20,Teacher,Medium,Low,805,497950,0
CUST02951,ACC02951,Current,2024-01-19,Verified,60,Unemployed,Medium,Medium,640,252051,0
CUST02952,ACC02952,Current,2022-05-21,Pending,31,Student,Low,Low,660,376439,0
CUST02953,ACC02953,Current,2024-10-13,Verified,41,Freelancer,High,Low,656,109879,0
CUST02954,ACC02954,Current,2024-11-24,Verified,51,Teacher,Low,Low,791,241822,0
CUST02955,ACC02955,Current,2022-09-11,Verified,42,Unemployed,Low,Medium,757,495365,0
CUST02956,ACC02956,Current,2022-07-27,Pending,31,Teacher,High,Medium,754,56618,0
CUST02957,ACC02957,Savings,2025-02-12,Pending,37,Engineer,Low,Medium,829,448690,0
CUST02958,ACC02958,Current,2025-02-26,Verified,24,Unemployed,High,Low,637,233399,0
CUST02959,ACC02959,Current,2022-09-14,Verified,44,Business,Low,Low,663,384728,0
CUST02960,ACC02960,Savings,2025-08-07,Verified,38,Unemployed,Medium,Low,726,286644,0
CUST02961,ACC02961,Current,2022-05-09,Pending,42,Student,Medium,Medium,695,101144,0
CUST02962,ACC02962,Savings,2025-08-29,Verified,56,Unemployed,Low,Low,782,161156,0
CUST02963,ACC02963,Current,2023-07-14,Verified,23,Teacher,High,Medium,688,425603,0
CUST02964,ACC02964,Current,2025-08-30,Verified,26,Student,Medium,Low,687,444674,0
CUST02965,ACC02965,Savings,2025-04-30,Pending,33,Student,High,Medium,695,78980,0
CUST02966,ACC02966,Savings,2022-07-26,Pending,26,Engineer,High,Medium,821,337745,0
CUST02967,ACC02967,Current,2024-02-04,Verified,29,Unemployed,Medium,Low,670,82850,0
CUST02968,ACC02968,Savings,2025-08-14,Pending,65,Teacher,High,Low,694,486013,0
CUST02969,ACC02969,Savings,2023-01-25,Verified,41,Teacher,Medium,Medium,809,106988,0
CUST02970,ACC02970,Current,2025-06-02,Verified,65,Engineer,Medium,Low,751,310077,0
CUST02971,ACC02971,Savings,2024-03-03,Verified,45,Freelancer,Medium,Medium,611,87091,0
CUST02972,ACC02972,Savings,2025-04-23,Verified,43,Unemployed,Low,Low,798,279495,0
CUST02973,ACC02973,Savings,2022-02-01,Pending,35,Freelancer,High,Medium,835,258862,0
CUST02974,ACC02974,Current,2024-01-26,Verified,59,Teacher,High,Medium,850,61364,0
CUST02975,ACC02975,Savings,2022-07-24,Pending,53,Student,Medium,Medium,752,112681,0
CUST02976,ACC02976,Current,2023-10-13,Verified,44,Unemployed,High,Medium,729,424849,0
CUST02977,ACC02977,Savings,2024-01-12,Verified,31,Teacher,High,Low,791,341978,0
CUST02978,ACC02978,Savings,2024-11-30,Pending,61,Freelancer,Low,Low,672,418951,0
CUST02979,ACC02979,Savings,2023-07-07,Verified,63,Unemployed,Medium,Low,677,482513,0
CUST02980,ACC02980,Current,2023-05-20,Verified,35,Teacher,Low,Medium,643,205277,0
CUST02981,ACC02981,Current,2022-09-20,Verified,53,Engineer,Low,Low,779,310921,0
CUST02982,ACC02982,Savings,2022-05-22,Verified,60,Student,Medium,Low,703,142402,0
CUST02983,ACC02983,Savings,2024-02-29,Verified,39,Engineer,High,Low,683,187796,0
CUST02984,ACC02984,Current,2023-10-24,Verified,59,Unemployed,Low,Low,646,268742,0
CUST02985,ACC02985,Current,2023-07-19,Pending,29,Engineer,High,Low,699,405149,0
CUST02986,ACC02986,Current,2023-12-16,Verified,18,Teacher,Medium,Low,720,218989,0
CUST02987,ACC02987,Savings,2023-02-08,Verified,58,Student,Low,Medium,650,470686,0
CUST02988,ACC02988,Savings,2023-01-16,Pending,46,Teacher,Medium,Medium,836,335821,0
CUST02989,ACC02989,Savings,2023-12-08,Verified,27,Engineer,Medium,Medium,763,226590,0
CUST02990,ACC02990,Savings,2022-09-19,Verified,24,Freelancer,High,Medium,828,32785,0
CUST02991,ACC02991,Current,2022-04-25,Pending,23,Unemployed,Medium,Low,613,309358,0
CUST02992,ACC02992,Current,2023-01-12,Pending,35,Teacher,High,Low,603,335494,0
CUST02993,ACC02993,Current,2023-05-19,Verified,29,Teacher,High,Low,699,95960,0
CUST02994,ACC02994,Savings,2023-03-13,Verified,58,Teacher,High,Medium,601,179246,0
CUST02995,ACC02995,Current,2024-04-20,Verified,61,Student,Medium,Low,662,397608,0
CUST02996,ACC02996,Current,2023-10-31,Verified,38,Business,Low,Medium,803,280181,0
CUST02997,ACC02997,Current,2025-03-02,Verified,64,Unemployed,Medium,Medium,661,470984,0
CUST02998,ACC02998,Savings,2025-08-24,Verified,56,Business,Medium,Low,830,138498,0
CUST02999,ACC02999,Savings,2024-11-09,Verified,38,Engineer,Medium,Low,844,474793,0
CUST03000,ACC03000,Savings,2025-07-23,Verified,49,Freelancer,High,Low,613,72602,0
CUST03001,ACC03001,Savings,2024-05-06,Verified,41,Business,Low,Low,758,333996,0
CUST03002,ACC03002,Current,2024-10-09,Verified,45,Business,High,Medium,810,107342,0
CUST03003,ACC03003,Savings,2025-03-19,Verified,64,Engineer,Low,Medium,845,326888,0
CUST03004,ACC03004,Savings,2024-10-17,Verified,31,Unemployed,Low,Medium,700,325040,0
CUST03005,ACC03005,Current,2022-04-17,Verified,40,Freelancer,Medium,Medium,635,67269,0
CUST03006,ACC03006,Savings,2023-01-13,Verified,47,Business,High,Low,757,181666,0
CUST03007,ACC03007,Savings,2023-04-15,Pending,55,Teacher,High,Low,733,235420,0
CUST03008,ACC03008,Current,2022-06-14,Verified,25,Business,High,Medium,709,435485,0
CUST03009,ACC03009,Current,2022-08-30,Pending,24,Teacher,Medium,Low,796,457481,0
CUST03010,ACC03010,Current,2024-04-07,Verified,56,Business,Medium,Medium,611,178790,0
CUST03011,ACC03011,Savings,2023-06-17,Verified,43,Freelancer,High,Low,778,374470,0
CUST03012,ACC03012,Current,2022-01-29,Verified,33,Student,High,Low,764,470147,0
CUST03013,ACC03013,Current,2023-01-30,Verified,35,Teacher,High,Low,765,254243,0
CUST03014,ACC03014,Current,2022-09-18,Verified,43,Student,High,Medium,632,476969,0
CUST03015,ACC03015,Current,2024-12-03,Verified,20,Business,High,Medium,700,29941,0
CUST03016,ACC03016,Current,2022-01-28,Verified,54,Unemployed,Low,Low,603,489584,0
CUST03017,ACC03017,Savings,2024-05-12,Verified,60,Engineer,Low,Low,626,333445,0
CUST03018,ACC03018,Current,2023-01-30,Verified,43,Business,Low,Medium,803,266593,0
CUST03019,ACC03019,Savings,2025-02-05,Verified,51,Engineer,High,Medium,782,177875,0
CUST03020,ACC03020,Savings,2022-08-28,Verified,50,Student,Medium,Medium,795,240633,0
CUST03021,ACC03021,Savings,2022-08-15,Verified,29,Unemployed,High,Medium,770,104284,0
CUST03022,ACC03022,Current,2023-08-26,Pending,58,Unemployed,Medium,Low,664,485913,0
CUST03023,ACC03023,Savings,2023-04-08,Verified,60,Unemployed,High,Low,802,117995,0
CUST03024,ACC03024,Savings,2023-02-07,Verified,37,Student,Low,Medium,603,352912,0
CUST03025,ACC03025,Current,2024-09-03,Verified,39,Teacher,Low,Medium,835,227606,0
CUST03026,ACC03026,Current,2022-11-20,Verified,25,Engineer,Medium,Medium,782,358750,0
CUST03027,ACC03027,Current,2023-12-10,Verified,54,Teacher,Low,Low,771,403762,0
CUST03028,ACC03028,Savings,2023-07-11,Verified,32,Unemployed,High,Low,810,198454,0
CUST03029,ACC03029,Savings,2024-04-17,Pending,54,Freelancer,Low,Low,784,57583,0
CUST03030,ACC03030,Current,2023-02-14,Verified,47,Freelancer,High,Low,642,376922,0
CUST03031,ACC03031,Savings,2023-02-03,Verified,50,Teacher,Medium,Medium,810,115629,0
CUST03032,ACC03032,Current,2025-04-16,Verified,38,Freelancer,Medium,Low,817,492233,0
CUST03033,ACC03033,Current,2023-12-07,Verified,33,Business,Low,Low,746,230009,0
CUST03034,ACC03034,Savings,2024-12-29,Verified,28,Student,Medium,Medium,618,222240,0
CUST03035,ACC03035,Current,2024-10-09,Verified,28,Freelancer,Medium,Medium,620,487972,0
CUST03036,ACC03036,Savings,2023-03-12,Verified,21,Engineer,High,Medium,656,310210,0
CUST03037,ACC03037,Current,2022-12-27,Pending,18,Student,Low,Medium,721,237385,0
CUST03038,ACC03038,Current,2025-05-08,Verified,65,Engineer,Medium,Medium,724,384996,0
CUST03039,ACC03039,Savings,2022-09-06,Verified,36,Teacher,High,Low,692,215731,0
CUST03040,ACC03040,Savings,2023-11-11,Verified,51,Unemployed,High,Medium,616,304399,0
CUST03041,ACC03041,Current,2022-10-15,Verified,58,Business,High,Medium,629,52082,0
CUST03042,ACC03042,Savings,2025-04-22,Verified,46,Teacher,High,Medium,722,28842,0
CUST03043,ACC03043,Current,2025-08-22,Pending,58,Freelancer,Medium,Medium,759,468400,0
CUST03044,ACC03044,Current,2022-04-15,Verified,30,Unemployed,Medium,Medium,666,263351,0
CUST03045,ACC03045,Savings,2024-11-08,Verified,18,Business,High,Medium,631,188531,0
CUST03046,ACC03046,Current,2024-07-18,Verified,62,Student,High,Medium,717,152309,0
CUST03047,ACC03047,Savings,2024-06-27,Verified,27,Engineer,Low,Medium,609,476448,0
CUST03048,ACC03048,Current,2023-07-16,Verified,38,Student,Medium,Low,764,177723,0
CUST03049,ACC03049,Savings,2025-04-23,Verified,37,Freelancer,High,Low,804,443056,0
CUST03050,ACC03050,Current,2024-01-18,Pending,49,Freelancer,Medium,Low,652,189515,0
CUST03051,ACC03051,Savings,2023-09-05,Verified,53,Engineer,Low,Low,844,65895,0
CUST03052,ACC03052,Current,2025-01-21,Verified,35,Student,Low,Medium,679,407195,0
CUST03053,ACC03053,Savings,2022-08-13,Verified,54,Business,High,Medium,638,305539,0
CUST03054,ACC03054,Current,2023-08-27,Pending,37,Student,Medium,Low,846,422933,0
CUST03055,ACC03055,Savings,2024-04-28,Pending,39,Teacher,High,Medium,803,155092,0
CUST03056,ACC03056,Current,2024-01-24,Pending,53,Unemployed,High,Medium,705,317130,0
CUST03057,ACC03057,Savings,2025-07-30,Pending,27,Teacher,High,Medium,780,206277,0
CUST03058,ACC03058,Savings,2024-08-26,Verified,25,Student,High,Low,734,131453,0
CUST03059,ACC03059,Savings,2023-03-18,Pending,44,Business,Medium,Medium,616,118268,0
CUST03060,ACC03060,Current,2024-01-24,Verified,19,Business,High,Medium,821,210140,0
CUST03061,ACC03061,Current,2022-06-16,Pending,60,Engineer,Low,Low,723,169342,0
CUST03062,ACC03062,Current,2025-03-07,Verified,32,Engineer,Medium,Medium,657,55945,0
CUST03063,ACC03063,Savings,2023-11-29,Verified,62,Unemployed,Low,Low,638,458187,0
CUST03064,ACC03064,Savings,2022-10-01,Verified,40,Freelancer,Low,Low,665,101470,0
CUST03065,ACC03065,Savings,2024-01-25,Verified,63,Unemployed,High,Medium,796,493080,0
CUST03066,ACC03066,Current,2025-01-17,Pending,44,Teacher,High,Low,684,214907,0
CUST03067,ACC03067,Savings,2025-01-31,Verified,43,Business,Medium,Medium,731,208418,0
CUST03068,ACC03068,Current,2023-10-03,Verified,33,Engineer,Medium,Medium,676,197418,0
CUST03069,ACC03069,Current,2024-04-06,Verified,65,Business,Low,Medium,827,38948,0
CUST03070,ACC03070,Current,2024-10-06,Verified,60,Teacher,Medium,Low,842,92251,0
CUST03071,ACC03071,Current,2023-09-11,Verified,46,Student,High,Medium,810,277951,0
CUST03072,ACC03072,Savings,2022-11-10,Verified,49,Teacher,Low,Medium,731,79046,0
CUST03073,ACC03073,Savings,2022-07-05,Verified,61,Engineer,High,Medium,669,386720,0
CUST03074,ACC03074,Current,2023-08-31,Verified,53,Unemployed,High,Low,751,364097,0
CUST03075,ACC03075,Current,2022-05-27,Pending,45,Business,High,Low,818,206139,0
CUST03076,ACC03076,Savings,2023-06-22,Pending,27,Engineer,High,Medium,640,415085,0
CUST03077,ACC03077,Savings,2022-07-14,Verified,21,Unemployed,Medium,Low,630,55700,0
CUST03078,ACC03078,Savings,2023-03-05,Pending,33,Engineer,Medium,Medium,842,377771,0
CUST03079,ACC03079,Savings,2022-05-31,Verified,43,Teacher,Low,Low,677,303908,0
CUST03080,ACC03080,Savings,2024-09-25,Pending,40,Freelancer,Medium,Medium,828,294990,0
CUST03081,ACC03081,Savings,2025-07-17,Verified,35,Student,Low,Low,760,216085,0
CUST03082,ACC03082,Current,2024-09-28,Verified,65,Business,Low,Low,698,148209,0
CUST03083,ACC03083,Savings,2023-04-20,Verified,19,Business,High,Medium,809,199667,0
CUST03084,ACC03084,Current,2022-05-25,Verified,38,Unemployed,High,Low,687,39851,0
CUST03085,ACC03085,Current,2023-08-01,Pending,26,Freelancer,Low,Medium,604,122999,0
CUST03086,ACC03086,Current,2022-01-29,Pending,58,Freelancer,Medium,Medium,609,332099,0
CUST03087,ACC03087,Savings,2023-05-16,Verified,29,Freelancer,Low,Low,804,202576,0
CUST03088,ACC03088,Savings,2024-07-26,Pending,46,Unemployed,Low,Low,839,311832,0
CUST03089,ACC03089,Current,2024-02-05,Pending,31,Teacher,Low,Medium,769,108252,0
CUST03090,ACC03090,Current,2022-06-17,Verified,26,Unemployed,Low,Low,834,30226,0
CUST03091,ACC03091,Current,2025-08-09,Verified,59,Freelancer,Low,Medium,633,179873,0
CUST03092,ACC03092,Savings,2023-12-27,Pending,40,Business,High,Low,745,464506,0
CUST03093,ACC03093,Savings,2025-02-07,Verified,56,Teacher,Medium,Medium,745,429555,0
CUST03094,ACC03094,Savings,2024-12-17,Pending,32,Student,Medium,Medium,818,239341,0
CUST03095,ACC03095,Current,2024-09-20,Verified,20,Unemployed,Medium,Medium,712,322750,0
CUST03096,ACC03096,Savings,2024-08-09,Verified,45,Unemployed,High,Medium,715,271537,0
CUST03097,ACC03097,Current,2023-05-22,Verified,30,Student,Medium,Low,644,421881,0
CUST03098,ACC03098,Savings,2024-04-18,Verified,22,Teacher,Low,Medium,835,382440,0
CUST03099,ACC03099,Savings,2022-11-23,Verified,63,Freelancer,Medium,Low,713,127093,0
CUST03100,ACC03100,Current,2025-01-15,Verified,60,Freelancer,High,Medium,826,460908,0
CUST03101,ACC03101,Current,2022-06-03,Verified,34,Freelancer,High,Medium,784,143284,0
CUST03102,ACC03102,Current,2023-05-04,Pending,51,Engineer,High,Medium,655,32660,0
CUST03103,ACC03103,Current,2024-07-23,Verified,41,Freelancer,Low,Medium,808,120868,0
CUST03104,ACC03104,Savings,2022-05-30,Pending,33,Engineer,High,Low,789,401267,0
CUST03105,ACC03105,Savings,2022-08-23,Verified,26,Freelancer,Medium,Low,763,432809,0
CUST03106,ACC03106,Savings,2023-09-05,Verified,57,Student,Low,Low,633,186933,0
CUST03107,ACC03107,Savings,2023-05-19,Pending,30,Teacher,Medium,Medium,745,333037,0
CUST03108,ACC03108,Current,2023-03-24,Pending,37,Engineer,High,Low,730,419121,0
CUST03109,ACC03109,Savings,2025-01-24,Verified,56,Engineer,Medium,Low,753,220288,0
CUST03110,ACC03110,Current,2023-12-03,Verified,38,Unemployed,High,Low,713,460518,0
CUST03111,ACC03111,Current,2022-06-12,Verified,23,Engineer,Low,Medium,726,271833,0
CUST03112,ACC03112,Current,2023-01-26,Verified,28,Engineer,Medium,Low,796,145299,0
CUST03113,ACC03113,Savings,2025-04-13,Verified,63,Engineer,Low,Low,611,73356,0
CUST03114,ACC03114,Current,2023-09-25,Verified,50,Business,Medium,Medium,621,46896,0
CUST03115,ACC03115,Current,2022-05-24,Verified,48,Student,High,Medium,686,287000,0
CUST03116,ACC03116,Current,2023-07-14,Verified,28,Business,Low,Medium,661,478372,0
CUST03117,ACC03117,Current,2022-12-08,Pending,64,Student,Medium,Medium,699,384343,0
CUST03118,ACC03118,Savings,2023-06-07,Pending,19,Teacher,High,Medium,779,246745,0
CUST03119,ACC03119,Current,2023-08-27,Verified,47,Business,High,Medium,669,401431,0
CUST03120,ACC03120,Savings,2023-01-06,Verified,64,Freelancer,Medium,Medium,724,248309,0
CUST03121,ACC03121,Savings,2024-02-25,Verified,21,Freelancer,Medium,Medium,839,262433,0
CUST03122,ACC03122,Current,2023-11-30,Verified,53,Engineer,High,Medium,642,111884,0
CUST03123,ACC03123,Savings,2024-12-13,Verified,30,Unemployed,High,Medium,729,431584,0
