device_id,account_id,device_type,device_os,device_model,vpn_usage_flag,device_trust_score
D484,A2524,Mobile,Windows,support,False,0.9413311623038515
D2733,A2525,Laptop,Windows,at,False,0.7836279617243659
D3564,A2526,Mobile,Windows,oil,False,0.7632114891601609
D2373,A2527,Mobile,Android,employee,False,0.9872344057114288
D151,A2528,Mobile,iOS,item,False,0.7026589855340406
D2678,A2529,Mobile,iOS,sea,False,0.9993462567045934
D3715,A2530,Mobile,Android,provide,False,0.9030463896572187
D2872,A2531,Mobile,Android,could,False,0.9485407898347351
D705,A2532,Mobile,iOS,admit,False,0.788385818903858
D3361,A2533,Mobile,iOS,fill,False,0.704294583300118
D2503,A2534,Mobile,Windows,middle,False,0.921360855568459
D261,A2535,Mobile,Android,lay,False,0.9502433791002027
D2036,A2536,Mobile,Android,visit,False,0.9221428395860557
D3295,A2537,Mobile,iOS,product,False,0.7428550861902515
D1381,A2538,Laptop,iOS,well,False,0.9260283766770907
D494,A2539,Mobile,iOS,share,False,0.9306768346322922
D3426,A2540,Mobile,Android,fill,False,0.8975621547010164
D2429,A2541,Mobile,iOS,clearly,False,0.9298347798386759
D258,A2542,Mobile,iOS,early,False,0.9537764319033196
D578,A2543,Laptop,Android,site,False,0.8840812342712375
D2852,A2544,Laptop,Windows,same,False,0.7265814141909037
D675,A2545,Laptop,Android,beyond,False,0.8462883429001633
D3791,A2546,Mobile,Android,difficult,False,0.7232948004014815
D409,A2547,Laptop,Android,contain,False,0.8222629093097292
D64,A2548,Laptop,Android,market,False,0.8221319467376883
D26,A2549,Mobile,Android,direction,False,0.7198029532420724
D3793,A2550,Mobile,Windows,outside,False,0.8046461601908438
D2669,A2551,Laptop,iOS,understand,False,0.7332994296373944
D2840,A2552,Laptop,Windows,evidence,False,0.9424705630027667
D519,A2553,Mobile,Android,control,False,0.9843064077893413
D2620,A2554,Laptop,Windows,chair,False,0.7216949425773815
D1844,A2555,Laptop,Android,really,False,0.9865345621875103
D3842,A2556,Mobile,Windows,people,False,0.8567729798010235
D2833,A2557,Mobile,Windows,these,False,0.7898697033861621
D737,A2558,Laptop,Windows,plan,False,0.723058622582849
D3892,A2559,Mobile,Windows,middle,False,0.8501872804211253
D3385,A2560,Laptop,iOS,opportunity,False,0.9383546633472246
D1715,A2561,Mobile,Windows,government,False,0.9121259431800095
D965,A2562,Mobile,Android,safe,False,0.7150678034391921
D2171,A2563,Mobile,Windows,read,False,0.721870550610371
D1482,A2564,Mobile,iOS,face,False,0.8208619847897911
D3155,A2565,Mobile,iOS,service,False,0.7885871482143829
D217,A2566,Mobile,Android,name,False,0.7697152969168143
D3262,A2567,Mobile,Windows,necessary,False,0.784301349672614
D3456,A2568,Laptop,iOS,reality,False,0.9410448229890653
D722,A2569,Mobile,Windows,woman,False,0.9787684160895562
D3779,A2570,Mobile,Android,lead,False,0.8215308083582699
D2641,A2571,Laptop,iOS,very,False,0.971833300639749
D858,A2572,Laptop,iOS,four,False,0.7964487103743646
D1369,A2573,Laptop,Android,person,False,0.8429310959031375
D427,A2574,Mobile,Windows,visit,False,0.7678086993447999
D720,A2575,Mobile,Android,they,False,0.8921428126527532
D1986,A2576,Mobile,Android,glass,False,0.9936943345524427
D3666,A2577,Mobile,Windows,prepare,False,0.8810479288130135
D1821,A2578,Laptop,iOS,choose,False,0.8073442252340646
D814,A2579,Laptop,Android,sit,False,0.8943452337971585
D3190,A2580,Mobile,iOS,responsibility,False,0.7368762035396162
D932,A2581,Mobile,Android,wife,False,0.9665977240796195
D3021,A2582,Laptop,Android,plant,False,0.8509251852339509
D1538,A2583,Mobile,Android,moment,False,0.8348049226118925
D1929,A2584,Laptop,Android,concern,False,0.8757594365360557
D3647,A2585,Laptop,Android,wait,False,0.8874351588368208
D885,A2586,Laptop,Android,conference,False,0.7215327418679539
D1586,A2587,Laptop,Android,wind,False,0.9047851663670207
D1874,A2588,Mobile,Windows,lay,False,0.7725795040946588
D1468,A2589,Laptop,Android,ever,False,0.914185789751977
D1375,A2590,Mobile,Android,history,False,0.946760438315259
D2835,A2591,Mobile,iOS,source,False,0.941187552265756
D559,A2592,Mobile,iOS,individual,False,0.8657502902223667
D1878,A2593,Laptop,Android,old,False,0.8560509676932253
D3114,A2594,Laptop,Android,agree,False,0.7428627884018235
D3630,A2595,Laptop,Windows,ball,False,0.9326038451209406
D642,A2596,Mobile,Windows,shoulder,False,0.7814228141340143
D3973,A2597,Mobile,Android,term,False,0.8490086268453839
D1686,A2598,Laptop,Android,question,False,0.785282227878255
D2423,A2599,Laptop,iOS,quality,False,0.7401485088999079
D1143,A2600,Mobile,Windows,week,False,0.888867309067521
D1753,A2601,Mobile,Android,law,False,0.7162996104468711
D1340,A2602,Laptop,Windows,building,False,0.92459357023786
D910,A2603,Mobile,Windows,word,False,0.795276038578335
D3679,A2604,Mobile,iOS,nation,False,0.7000404079013456
D181,A2605,Mobile,iOS,name,False,0.8533387417711689
D3004,A2606,Mobile,iOS,believe,False,0.7140555725582809
D2175,A2607,Laptop,iOS,state,False,0.7828508673462699
D3316,A2608,Mobile,iOS,drive,False,0.9120929462367149
D2028,A2609,Mobile,Android,into,False,0.7188068864865598
D2287,A2610,Mobile,Windows,court,False,0.9518015477068007
D2997,A2611,Laptop,Android,despite,False,0.7011459767975748
D543,A2612,Laptop,iOS,affect,False,0.7740471607605707
D979,A2613,Mobile,Android,home,False,0.9222712168456214
D1965,A2614,Laptop,Android,black,False,0.794881044918792
D2880,A2615,Laptop,Windows,so,False,0.730567716419804
D3060,A2616,Mobile,iOS,all,False,0.8080701756401283
D1899,A2617,Mobile,Windows,director,False,0.7811179859153576
D1660,A2618,Mobile,iOS,author,False,0.9528135706481664
D2567,A2619,Laptop,Windows,see,False,0.7940043752755429
D2594,A2620,Mobile,Windows,shake,False,0.9366797415328021
D289,A2621,Laptop,Windows,sit,False,0.9675616434432204
D1363,A2622,Mobile,iOS,particularly,False,0.8301452258729588
D1744,A2623,Laptop,Windows,partner,False,0.9729829431563176
D3875,A2624,Mobile,Windows,space,False,0.8131954161889579
D331,A2625,Laptop,Windows,join,False,0.9892235249470325
D3818,A2626,Mobile,Windows,indicate,False,0.7267868573576718
D3872,A2627,Laptop,Android,radio,False,0.9061057799509729
D454,A2628,Laptop,iOS,everything,False,0.8481442121370786
D1906,A2629,Mobile,iOS,movie,False,0.8162946416366941
D1500,A2630,Mobile,Windows,wish,False,0.8898135636245803
D2288,A2631,Mobile,Windows,forward,False,0.9111571274902993
D2905,A2632,Mobile,Android,speak,False,0.7013089808950926
D1371,A2633,Mobile,Windows,rock,False,0.7500859266241596
D465,A2634,Laptop,Windows,challenge,False,0.9139138151902956
D3846,A2635,Mobile,Windows,dark,False,0.8999156240734619
D3116,A2636,Mobile,iOS,foreign,False,0.9898142515386031
D1444,A2637,Laptop,Windows,leg,False,0.9283113370752349
D2786,A2638,Laptop,iOS,run,False,0.9852318123194015
D223,A2639,Mobile,iOS,pressure,False,0.9107621504604421
D1414,A2640,Laptop,iOS,after,False,0.7894156625918329
D2053,A2641,Mobile,iOS,man,False,0.7316094766752569
D2907,A2642,Laptop,iOS,place,False,0.9345471590034806
D2543,A2643,Laptop,Windows,college,False,0.8932447664427747
D3872,A2644,Mobile,Android,mention,False,0.7144558037179888
D3653,A2645,Laptop,Android,evidence,False,0.8080151397702935
D328,A2646,Laptop,Android,vote,False,0.9870399446452858
D1181,A2647,Mobile,Android,interview,False,0.8501203437130603
D674,A2648,Laptop,Android,plan,False,0.8298187408059113
D2855,A2649,Mobile,iOS,free,False,0.8373098815477882
D616,A2650,Mobile,Windows,give,False,0.7626648172015491
D3899,A2651,Mobile,iOS,visit,False,0.8106121512594385
D1706,A2652,Mobile,iOS,short,False,0.8109439767961529
D1420,A2653,Laptop,iOS,a,False,0.7157065060562416
D3021,A2654,Mobile,iOS,let,False,0.9302702885553755
D774,A2655,Mobile,Android,live,False,0.8249513295711637
D3570,A2656,Mobile,Windows,into,False,0.946653966044927
D2640,A2657,Laptop,iOS,cover,False,0.9551044003359686
D2370,A2658,Laptop,Windows,tax,False,0.7635982164095974
D2646,A2659,Laptop,iOS,father,False,0.8972060446510386
D2430,A2660,Laptop,iOS,analysis,False,0.8416845412488945
D1245,A2661,Mobile,iOS,same,False,0.9640470213764456
D703,A2662,Laptop,Android,environment,False,0.7647222037529362
D1983,A2663,Laptop,iOS,boy,False,0.9033439600930132
D3152,A2664,Mobile,Android,sing,False,0.8823256366758168
D1446,A2665,Laptop,iOS,themselves,False,0.7885904432715498
D3916,A2666,Mobile,Windows,up,False,0.7409802710953517
D3785,A2667,Mobile,Windows,director,False,0.895491928143183
D2192,A2668,Laptop,Android,close,False,0.9215792374396992
D3986,A2669,Mobile,Windows,role,False,0.794688203129005
D2837,A2670,Mobile,Android,fire,False,0.8934497812066942
D974,A2671,Mobile,Android,business,False,0.8185392722834509
D1296,A2672,Mobile,iOS,time,False,0.9139620649847853
D1066,A2673,Laptop,Android,have,False,0.7597645824682159
D840,A2674,Mobile,Windows,glass,False,0.9670645007908523
D1298,A2675,Laptop,Android,begin,False,0.7862228789396739
D1527,A2676,Laptop,Windows,her,False,0.8103357963268458
D3995,A2677,Mobile,Windows,drug,False,0.7174275856241049
D1235,A2678,Mobile,Android,approach,False,0.7334536636963829
D1657,A2679,Laptop,Android,street,False,0.8547585708136984
D3882,A2680,Laptop,iOS,detail,False,0.7802778030183914
D639,A2681,Mobile,Windows,daughter,False,0.9506440677226583
D2237,A2682,Laptop,Windows,even,False,0.7044080165964861
D2889,A2683,Laptop,iOS,such,False,0.8137282146015808
D3669,A2684,Laptop,Windows,mother,False,0.8012036640307277
D2731,A2685,Mobile,Windows,ground,False,0.7057982892752803
D2984,A2686,Laptop,iOS,good,False,0.737310519700153
D2822,A2687,Mobile,Windows,during,False,0.8240928024755906
D1961,A2688,Mobile,Android,body,False,0.847859375334234
D2777,A2689,Mobile,iOS,officer,False,0.8212869241764607
D101,A2690,Laptop,Windows,room,False,0.8592813035236282
D3444,A2691,Mobile,iOS,society,False,0.8785395024717044
D1463,A2692,Mobile,iOS,international,False,0.7029771463383506
D225,A2693,Mobile,Windows,bring,False,0.8392285478360512
D2156,A2694,Mobile,iOS,board,False,0.9890497722662766
D801,A2695,Mobile,Android,close,False,0.8557096840388646
D2205,A2696,Laptop,Windows,property,False,0.903262680237686
D2750,A2697,Mobile,Windows,wife,False,0.7935591573750649
D1615,A2698,Mobile,iOS,set,False,0.9321974134458287
D1301,A2699,Mobile,Windows,another,False,0.9318764445628345
D1478,A2700,Laptop,Android,check,False,0.8563888142962417
D2932,A2701,Laptop,iOS,movie,False,0.9928041469837641
D1581,A2702,Laptop,Android,factor,False,0.737665064428796
D1165,A2703,Laptop,iOS,performance,False,0.7050842994668742
D1261,A2704,Laptop,Windows,young,False,0.9310474635271287
D358,A2705,Mobile,Windows,sport,False,0.9421466612094648
D3636,A2706,Laptop,Windows,budget,False,0.7360621687361728
D1702,A2707,Laptop,iOS,black,False,0.7796748498875818
D670,A2708,Laptop,Windows,him,False,0.7052657090099886
D3671,A2709,Laptop,Android,subject,False,0.7879925832341694
D3422,A2710,Mobile,Android,place,False,0.9319425621756015
D851,A2711,Laptop,iOS,behavior,False,0.8553881583137737
D3553,A2712,Laptop,Android,describe,False,0.8044286779504863
D3822,A2713,Laptop,Android,us,False,0.811521788471899
D27,A2714,Laptop,Windows,operation,False,0.7004060877146404
D3745,A2715,Laptop,iOS,American,False,0.7899401582695708
D716,A2716,Laptop,Windows,member,False,0.8939376224913791
D2326,A2717,Mobile,Android,film,False,0.9922583331449071
D761,A2718,Laptop,iOS,head,False,0.9541182480951698
D2268,A2719,Laptop,Android,small,False,0.7070784893936587
D3370,A2720,Laptop,Windows,together,False,0.9695681814024518
D1244,A2721,Laptop,Windows,people,False,0.9349595239895878
D3030,A2722,Laptop,Android,direction,False,0.9341128370712941
D109,A2723,Mobile,Android,success,False,0.8373987277010715
D1075,A2724,Laptop,Windows,thank,False,0.8194015878863508
D3417,A2725,Laptop,Android,hit,False,0.7908747186499577
D2678,A2726,Laptop,iOS,star,False,0.7197084576863096
D734,A2727,Laptop,Windows,defense,False,0.7684706090481097
D2641,A2728,Mobile,Android,Mr,False,0.7739810904934074
D488,A2729,Laptop,iOS,region,False,0.8452231209130605
D3975,A2730,Mobile,Windows,relationship,False,0.9242333219790082
D3053,A2731,Laptop,Windows,and,False,0.842142948519384
D1968,A2732,Laptop,iOS,send,False,0.7173533348341481
D2572,A2733,Laptop,Windows,improve,False,0.9873369402964611
D3351,A2734,Mobile,iOS,these,False,0.9828172957282337
D2099,A2735,Mobile,iOS,candidate,False,0.9355568629445226
D667,A2736,Mobile,Android,relate,False,0.9973983704692662
D1309,A2737,Laptop,Windows,section,False,0.8633446998400789
D554,A2738,Laptop,Android,I,False,0.9888305050759618
D216,A2739,Laptop,iOS,too,False,0.7226815121850252
D1718,A2740,Laptop,Android,policy,False,0.8097042244784114
D1187,A2741,Laptop,Windows,once,False,0.7676143804020297
D2617,A2742,Mobile,Windows,pressure,False,0.758749925240281
D793,A2743,Mobile,Android,discuss,False,0.7422408846678028
D2452,A2744,Mobile,Windows,four,False,0.886724092469799
D1321,A2745,Laptop,Windows,power,False,0.9343965567241915
D3276,A2746,Laptop,iOS,there,False,0.8734895198261081
D2807,A2747,Laptop,Android,husband,False,0.7440888128764629
D2188,A2748,Laptop,Android,discuss,False,0.9433371309800412
D52,A2749,Mobile,Windows,hundred,False,0.8907864121491185
D1152,A2750,Laptop,iOS,movie,False,0.8164497118380987
D1687,A2751,Laptop,Android,believe,False,0.9022390886608189
D419,A2752,Mobile,Android,series,False,0.7779714937728498
D2061,A2753,Mobile,Android,at,False,0.8035576625482631
D3256,A2754,Mobile,iOS,its,False,0.975245752939597
D1886,A2755,Mobile,Android,must,False,0.7871513517014261
D3353,A2756,Mobile,Android,image,False,0.840996480447381
D1964,A2757,Laptop,iOS,walk,False,0.9670423412188044
D2830,A2758,Laptop,Android,interesting,False,0.9123164050802582
D3346,A2759,Laptop,Windows,western,False,0.7186609678494108
D2142,A2760,Laptop,Android,skill,False,0.744190913283691
D2907,A2761,Laptop,Android,glass,False,0.702352477231575
D3049,A2762,Mobile,Android,science,False,0.889276537068749
D527,A2763,Mobile,Windows,yes,False,0.8343020276231254
D928,A2764,Laptop,Android,history,False,0.7402824552706826
D859,A2765,Mobile,Android,inside,False,0.9873802363170312
D1740,A2766,Mobile,Android,amount,False,0.8588979171836859
D77,A2767,Laptop,iOS,total,False,0.7725679882338667
D174,A2768,Mobile,Android,pick,False,0.8501810713464122
D134,A2769,Mobile,iOS,Republican,False,0.9038860998205324
D487,A2770,Laptop,Android,strong,False,0.7228717653920693
D271,A2771,Laptop,Windows,may,False,0.7824111445143676
D42,A2772,Mobile,Android,floor,False,0.9420896472651981
D3768,A2773,Mobile,Windows,business,False,0.8378994611207984
D3691,A2774,Mobile,Android,church,False,0.8639731426096884
D2746,A2775,Laptop,Android,act,False,0.8298448006628407
D371,A2776,Mobile,Windows,fall,False,0.7131699827929014
D3857,A2777,Laptop,Windows,candidate,False,0.7497249339460468
D1424,A2778,Laptop,Android,catch,False,0.8336624916225672
D3502,A2779,Mobile,Windows,case,False,0.7627556396223784
D2335,A2780,Mobile,Android,director,False,0.7149937085979036
D3357,A2781,Mobile,Windows,rise,False,0.9530948992155471
D888,A2782,Mobile,iOS,several,False,0.9943577587492347
D703,A2783,Mobile,Windows,owner,False,0.9379428621990218
D404,A2784,Mobile,Windows,write,False,0.9561354765114001
D3486,A2785,Laptop,iOS,herself,False,0.7725931390951136
D2859,A2786,Mobile,iOS,short,False,0.9881880926539599
D2758,A2787,Mobile,Android,character,False,0.7590777113360285
D3419,A2788,Laptop,iOS,close,False,0.9854289431085497
D1737,A2789,Mobile,Windows,while,False,0.9984457881897852
D932,A2790,Laptop,Android,expect,False,0.9135168417238146
D3118,A2791,Laptop,Android,operation,False,0.9943431195375465
D1908,A2792,Mobile,Windows,series,False,0.8708619338701311
D556,A2793,Laptop,iOS,plant,False,0.7778625349528271
D2886,A2794,Laptop,Windows,player,False,0.8310987656996862
D2957,A2795,Mobile,Android,own,False,0.8780682806136357
D1343,A2796,Laptop,Android,idea,False,0.7219244686081044
D1576,A2797,Laptop,iOS,often,False,0.8867029793851738
D2459,A2798,Laptop,Windows,suggest,False,0.9943533510286884
D3998,A2799,Laptop,Android,surface,False,0.7570322949351183
D2268,A2800,Laptop,iOS,on,False,0.937778534886515
D3503,A2801,Laptop,Android,that,False,0.9723696381338858
D3509,A2802,Mobile,iOS,become,False,0.9831104778460662
D3846,A2803,Laptop,Android,minute,False,0.9880406813216341
D52,A2804,Laptop,Windows,suggest,False,0.8564378916164416
D430,A2805,Laptop,iOS,bring,False,0.9931923723974512
D2140,A2806,Mobile,Android,east,False,0.9271930621403317
D587,A2807,Laptop,iOS,tax,False,0.7485014308710886
D2846,A2808,Mobile,Windows,open,False,0.843070031940391
D3789,A2809,Mobile,Android,remember,False,0.9154993526116012
D1489,A2810,Mobile,iOS,score,False,0.774202094745725
D820,A2811,Laptop,Android,information,False,0.8921845550646662
D953,A2812,Laptop,Windows,structure,False,0.8999801437139857
D2044,A2813,Laptop,Windows,perhaps,False,0.7488099231425698
D3137,A2814,Laptop,Windows,step,False,0.8695255937358268
D3863,A2815,Laptop,iOS,central,False,0.9314880732935823
D1948,A2816,Laptop,iOS,shake,False,0.8496686993607825
D2094,A2817,Laptop,Android,decision,False,0.7036309350328321
D3145,A2818,Laptop,Android,ask,False,0.7027115407237876
D500,A2819,Laptop,iOS,machine,False,0.8071088031910036
D2036,A2820,Mobile,Windows,skill,False,0.9778582205295345
D3860,A2821,Mobile,Android,sit,False,0.7686030338810826
D407,A2822,Mobile,Android,whose,False,0.8903091066615061
D2040,A2823,Mobile,Android,fact,False,0.7666227612079961
D1567,A2824,Laptop,Android,wait,False,0.7965009968978646
D1240,A2825,Mobile,Android,open,False,0.9544126268804451
D2707,A2826,Laptop,iOS,sure,False,0.918658432680984
D827,A2827,Laptop,Windows,dinner,False,0.7286197831939631
D2039,A2828,Laptop,Windows,far,False,0.8286106062959301
D1071,A2829,Laptop,Windows,add,False,0.7087509290935793
D2238,A2830,Mobile,Android,away,False,0.8442670439809027
D1762,A2831,Mobile,iOS,arrive,False,0.8987302035103204
D1843,A2832,Laptop,iOS,bag,False,0.7355507870794454
D1812,A2833,Laptop,Android,road,False,0.7866654816727496
D134,A2834,Mobile,Windows,smile,False,0.8193509876506471
D2700,A2835,Laptop,Windows,city,False,0.9758593073968149
D672,A2836,Laptop,iOS,ever,False,0.9979765046268891
D550,A2837,Laptop,Windows,yard,False,0.7134733896986847
D1593,A2838,Laptop,Android,help,False,0.9283023770486176
D2330,A2839,Laptop,Windows,piece,False,0.8115172199207029
D2268,A2840,Laptop,iOS,forget,False,0.8177374558688439
D2302,A2841,Mobile,Windows,mother,False,0.9262794920041069
D228,A2842,Laptop,iOS,become,False,0.9755279296436226
D2026,A2843,Laptop,Windows,tree,False,0.9852785783507645
D2770,A2844,Laptop,iOS,blue,False,0.8731367758114962
D1312,A2845,Mobile,Android,will,False,0.8071363477901508
D2418,A2846,Mobile,Android,range,False,0.9362647257576338
D3428,A2847,Laptop,iOS,total,False,0.7753004149786901
D3315,A2848,Mobile,Windows,subject,False,0.8692222086500553
D1397,A2849,Laptop,Android,hotel,False,0.8075735384574619
D1753,A2850,Laptop,iOS,hospital,False,0.8969893221123628
D1687,A2851,Laptop,Android,step,False,0.772119673868052
D2708,A2852,Mobile,Android,never,False,0.7574778837204477
D961,A2853,Laptop,Windows,stop,False,0.9754717260026311
D347,A2854,Mobile,iOS,call,False,0.730541104884861
D468,A2855,Laptop,Android,knowledge,False,0.8517873723204794
D80,A2856,Laptop,Android,deal,False,0.7662558348889026
D1887,A2857,Laptop,Windows,single,False,0.7116789889977002
D2108,A2858,Laptop,iOS,both,False,0.7108056454874279
D83,A2859,Laptop,Windows,might,False,0.7525665316317481
D91,A2860,Laptop,iOS,else,False,0.9600311063518001
D2336,A2861,Laptop,iOS,attention,False,0.784743623193108
D2345,A2862,Mobile,iOS,bag,False,0.9851377511725887
D409,A2863,Mobile,iOS,prove,False,0.8744866878967581
D2034,A2864,Laptop,Android,tell,False,0.8309842569306298
D2518,A2865,Laptop,iOS,around,False,0.8740266504008364
D3970,A2866,Laptop,Android,face,False,0.8550095155678803
D2035,A2867,Mobile,Windows,one,False,0.9276328761271975
D876,A2868,Laptop,iOS,subject,False,0.7847488197918556
D194,A2869,Laptop,Windows,until,False,0.8059151174800907
D1646,A2870,Mobile,Windows,season,False,0.9682282907599753
D3042,A2871,Mobile,Windows,house,False,0.9839369539451217
D3457,A2872,Mobile,Windows,themselves,False,0.9677674682459423
D1379,A2873,Laptop,Android,race,False,0.8258343981871941
D2320,A2874,Laptop,iOS,hundred,False,0.9341096509020645
D859,A2875,Laptop,Android,game,False,0.8429007199903296
D2668,A2876,Laptop,Windows,me,False,0.8492619556438307
D3293,A2877,Laptop,iOS,study,False,0.7614040327171852
D2717,A2878,Laptop,Android,nation,False,0.8773390909775549
D1697,A2879,Laptop,iOS,section,False,0.7558407693260043
D2559,A2880,Laptop,Windows,member,False,0.7994694097201581
D3127,A2881,Mobile,Android,door,False,0.9565090604859805
D2571,A2882,Mobile,Windows,fire,False,0.7621227427632565
D2044,A2883,Mobile,Windows,street,False,0.7213474855520298
D3940,A2884,Laptop,iOS,always,False,0.7207022777838449
D3838,A2885,Laptop,Windows,method,False,0.9822353561509324
D2976,A2886,Mobile,Windows,police,False,0.8520761313885503
D821,A2887,Laptop,iOS,you,False,0.8228236215451055
D605,A2888,Mobile,Android,Congress,False,0.9432635743023755
D3057,A2889,Laptop,iOS,ago,False,0.9507477783731548
D1680,A2890,Laptop,Android,star,False,0.7996573099346813
D2596,A2891,Mobile,iOS,too,False,0.9080854172421385
D1093,A2892,Laptop,Windows,population,False,0.931336844755566
D657,A2893,Laptop,Windows,prove,False,0.8963952060597864
D2462,A2894,Mobile,iOS,why,False,0.7454785224400298
D976,A2895,Mobile,Android,best,False,0.9627649250551171
D786,A2896,Mobile,Android,hold,False,0.8617283658208026
D3264,A2897,Laptop,iOS,raise,False,0.784741727911001
D1988,A2898,Laptop,iOS,sing,False,0.8275684556313081
D2649,A2899,Mobile,Android,sense,False,0.7112713271196722
D652,A2900,Laptop,Android,social,False,0.7383600403667252
D119,A2901,Laptop,iOS,science,False,0.9296640251547582
D2697,A2902,Mobile,Windows,leg,False,0.7000034904266098
D3491,A2903,Mobile,Windows,read,False,0.8249697485446876
D1990,A2904,Mobile,Android,teacher,False,0.8567530543256765
D3520,A2905,Mobile,iOS,floor,False,0.7163903260002916
D2464,A2906,Laptop,Android,entire,False,0.9919234488916999
D3688,A2907,Laptop,iOS,daughter,False,0.7678375993749016
D2751,A2908,Mobile,iOS,arrive,False,0.7912596158908842
D3863,A2909,Mobile,Android,hope,False,0.7911827536765081
D458,A2910,Mobile,Windows,defense,False,0.7691249986352049
D2720,A2911,Laptop,iOS,house,False,0.7004421466258934
D3623,A2912,Mobile,Android,life,False,0.9188034382263989
D2456,A2913,Mobile,iOS,experience,False,0.9900536499397856
D1348,A2914,Laptop,Windows,entire,False,0.7672880449855135
D3047,A2915,Mobile,iOS,yet,False,0.8989141575410267
D892,A2916,Mobile,Android,eye,False,0.9225688980876146
D717,A2917,Mobile,iOS,particular,False,0.9545276137271574
D1800,A2918,Laptop,iOS,mean,False,0.8267887591040827
D3534,A2919,Mobile,iOS,TV,False,0.7908792716921287
D2185,A2920,Laptop,Windows,south,False,0.7975885402069093
D3885,A2921,Mobile,iOS,model,False,0.9137863999295539
D2235,A2922,Laptop,iOS,meeting,False,0.9450338399516908
D2796,A2923,Mobile,iOS,industry,False,0.7544841903269808
D3602,A2924,Mobile,iOS,deal,False,0.8112823024473296
D1946,A2925,Laptop,iOS,point,False,0.970582059024745
D86,A2926,Mobile,Windows,theory,False,0.9420080559084217
D2712,A2927,Mobile,Windows,road,False,0.9954575208287427
D3757,A2928,Mobile,iOS,officer,False,0.9262744779046242
D2263,A2929,Laptop,iOS,each,False,0.8179585603083767
D2617,A2930,Laptop,Windows,reason,False,0.8771913501983913
D499,A2931,Mobile,iOS,attention,False,0.8983042762741961
D1591,A2932,Mobile,iOS,education,False,0.7235367448951372
D3799,A2933,Laptop,iOS,late,False,0.8633490877311595
D369,A2934,Mobile,iOS,religious,False,0.9127962485417829
D861,A2935,Mobile,iOS,cut,False,0.7501963912003181
D2586,A2936,Laptop,Windows,onto,False,0.9341895152276671
D1664,A2937,Mobile,iOS,administration,False,0.8751318341542335
D3548,A2938,Mobile,iOS,themselves,False,0.9856665357092784
D1929,A2939,Laptop,iOS,perhaps,False,0.7127266894620675
D2938,A2940,Laptop,Android,worker,False,0.77959784126664
D3376,A2941,Mobile,Windows,Democrat,False,0.8804661637899472
D1068,A2942,Mobile,iOS,short,False,0.7889679736617792
D1723,A2943,Laptop,iOS,I,False,0.9143272492213727
D2847,A2944,Mobile,Android,color,False,0.9277015847565793
D2627,A2945,Mobile,Windows,myself,False,0.7307547892199423
D1816,A2946,Mobile,Android,cold,False,0.8541563392620303
D1641,A2947,Mobile,Windows,begin,False,0.8526671666773167
D1251,A2948,Laptop,Windows,travel,False,0.8107842310646622
D336,A2949,Mobile,Android,this,False,0.9798774587709016
D1022,A2950,Mobile,Windows,kind,False,0.9482518959619664
D2808,A2951,Laptop,iOS,speech,False,0.909162814572891
D1849,A2952,Laptop,Windows,one,False,0.9142979907204992
D546,A2953,Laptop,Android,manager,False,0.8385148431439358
D2815,A2954,Laptop,iOS,plan,False,0.9762983563289728
D813,A2955,Mobile,iOS,worry,False,0.9083786281759856
D1505,A2956,Mobile,iOS,discussion,False,0.9186943184967449
D3589,A2957,Laptop,Windows,form,False,0.9585072711362035
D919,A2958,Mobile,Android,that,False,0.7822214768026573
D3781,A2959,Mobile,Android,evening,False,0.9421212711600109
D3990,A2960,Laptop,Android,Mr,False,0.7585721808869476
D1072,A2961,Mobile,Android,dog,False,0.8036025856734663
D1642,A2962,Laptop,Windows,carry,False,0.8006831362809528
D1065,A2963,Mobile,Android,finish,False,0.9935576405167421
D3924,A2964,Laptop,Android,anyone,False,0.9569611671243781
D3879,A2965,Mobile,Android,each,False,0.9103509584770779
D2943,A2966,Laptop,iOS,then,False,0.918117028484617
D3388,A2967,Laptop,Android,performance,False,0.8686218383207713
D919,A2968,Mobile,Android,statement,False,0.9841272001325557
D3875,A2969,Laptop,iOS,question,False,0.8488776258647084
D3057,A2970,Laptop,iOS,week,False,0.8141553129609683
D533,A2971,Laptop,Android,same,False,0.7489106010794773
D2457,A2972,Mobile,iOS,guess,False,0.9358616956783175
D2976,A2973,Mobile,iOS,community,False,0.9203331796226775
D738,A2974,Laptop,Android,Mrs,False,0.8153065115572404
D117,A2975,Laptop,iOS,as,False,0.7075580241877688
D964,A2976,Laptop,Android,station,False,0.9516991983154033
D1514,A2977,Laptop,Android,commercial,False,0.703425395036222
D42,A2978,Laptop,Android,Democrat,False,0.9111099338887153
D3569,A2979,Laptop,Windows,may,False,0.9910771329178172
D1628,A2980,Mobile,Windows,edge,False,0.8312983984444611
D1570,A2981,Laptop,Windows,least,False,0.7704920214987858
D2446,A2982,Laptop,Android,road,False,0.9114613030130145
D390,A2983,Mobile,Android,difference,False,0.9451384426046755
D1363,A2984,Mobile,iOS,bill,False,0.8639290948233542
D3720,A2985,Laptop,Windows,at,False,0.9901105825768439
D3847,A2986,Mobile,Android,government,False,0.7155006164973883
D1038,A2987,Laptop,iOS,two,False,0.8514386794913584
D1616,A2988,Laptop,Android,control,False,0.9155361841967651
D3965,A2989,Mobile,Windows,leader,False,0.9587921413447537
