account_id,in_degree,out_degree,betweenness,pagerank
A296,46,21,0.00019895386572101723,0.00023065894683083814
A1608,45,41,0.000399181791728641,0.00022179392987907884
A4649,45,56,0.0005335542357716533,0.00022451263189685245
A2816,36,22,0.00019683797214822919,0.00019654001412979002
A1370,34,58,0.0004169753481652461,0.00017614080815286177
A1554,37,33,0.00028547936563904,0.00021090338017806784
A1383,41,27,0.0002499889742830199,0.00021965450331968593
A2094,49,23,0.00022308768565747179,0.00022351152692857157
A3366,31,58,0.0004019579162201611,0.00018230946220886213
A2814,35,20,0.00015274737508144106,0.00018490828688628644
A2183,23,33,0.00016734740645156694,0.0001349567797977914
A830,47,43,0.00044110534482145433,0.00024137803075552832
A4372,40,34,0.0002882964262932374,0.00019059480502017057
A803,43,45,0.0004312474120773277,0.00022106996632919825
A2548,40,44,0.0003794326593127037,0.0002067376639644575
A4676,41,26,0.0002465963867025746,0.00023159124455574006
A1646,44,39,0.00037854574596317354,0.0002272077813023303
A2307,37,48,0.0003796103698396389,0.00018636802845418214
A1842,49,42,0.00045052917988851703,0.00024323888776773807
A2135,47,25,0.00025716230181332093,0.0002304832229189335
A2996,44,49,0.00047393926929151686,0.00023647497050729435
A3323,37,43,0.0003306216597888076,0.0001867168521084015
A3029,44,41,0.00038758082940617736,0.0002158273405035932
A3198,40,29,0.00026075124405884717,0.00019718757485029059
A4090,40,21,0.0001766974484758717,0.00020860433557611205
A2197,39,47,0.0003757901240347218,0.00019311850624863133
A1633,34,59,0.0004340865845080843,0.00018125662169813565
A1965,28,33,0.00020568277410069414,0.00014782465078042072
A3036,43,48,0.0004202871400192713,0.00020564738606393022
A520,45,53,0.000505233721932512,0.0002267638277206306
A2339,34,42,0.0002885404567038646,0.00016403244841016115
A2509,39,34,0.0002776012269972252,0.00020845718924408365
A2799,29,36,0.0002189985264100788,0.00015175882260400772
A3269,38,24,0.00020824791607940884,0.0002014464543955234
A924,34,48,0.0003517278819929111,0.00017730200685931407
A110,36,43,0.0003476513685364924,0.0001894341434097997
A972,32,47,0.0003016893329668743,0.0001705192424941714
A1003,40,24,0.00021932249318806614,0.0002060886523230327
A431,38,24,0.0002187286164788211,0.0002121405516522755
A2030,47,37,0.0003427984677163698,0.00021416921885944047
A2465,28,42,0.00024990650986464344,0.00014861196029596527
A2530,38,38,0.000303878908113995,0.00019995678062332504
A4641,38,37,0.0002645620547770784,0.00018339243371574273
A1802,36,45,0.0003496459827257359,0.00019224869104959342
A1851,39,32,0.0002742040298658474,0.0002077238340077053
A148,35,21,0.00034111711411103,0.00019543601134974108
A4060,33,32,0.0002319174078671216,0.00017454001456641548
A96,47,56,0.0007889916207879488,0.0002567509345476648
A4080,52,49,0.0005619999244786524,0.0002537148988914582
A2797,47,49,0.0004916935777237922,0.0002349311040908601
A1823,37,57,0.00047295030981515213,0.00020876043257266527
A3791,39,39,0.0003265699900595379,0.00020279256715439285
A3279,32,59,0.00043922744585741716,0.00019103901118839756
A2282,47,50,0.0004984412145196751,0.0002249176417217132
A382,40,40,0.0003629219873232845,0.0002110262224163678
A1249,35,58,0.0004346119886445002,0.00017889563416204445
A4399,37,39,0.0003384679051914202,0.00020282590005078576
A201,38,54,0.00044543453757722663,0.00019810128574036996
A1526,38,22,0.0001734073063332786,0.00018491405479018633
A982,42,31,0.0003055654421274739,0.00023078427812141798
A216,33,51,0.00039355974136038907,0.0001829091636765846
A1782,39,34,0.0002881112571407275,0.0002044151227981178
A287,38,39,0.00032314259380797307,0.00018955718237534212
A996,49,52,0.0005483239167072883,0.00024816209883768864
A2875,41,46,0.0003897613220893916,0.00019732169457452496
A4244,36,35,0.000263941661564147,0.00017861217016084877
A1441,48,34,0.00037196537816084534,0.00024408202733767977
A1527,53,30,0.00035000622852042647,0.0002627964843881402
A1047,37,37,0.000293945699324964,0.00018820996861978825
A2885,37,58,0.000437834210958251,0.00017860452194650846
A1847,35,32,0.0002513563116541341,0.00017815749670464944
A97,41,26,0.00023394709148655038,0.0002127957040299822
A3496,45,29,0.00029573760610001747,0.00024160191673931337
A4155,50,50,0.0005704264618370361,0.00026006325879918764
A373,32,34,0.00023763139905693493,0.0001732853898040863
A989,51,34,0.0003986077292352905,0.0002654095670657174
A1637,22,46,0.00021847778904944114,0.00013307374850407837
A316,35,32,0.00021769496976231377,0.0001669018662021535
A115,50,24,0.00043096664587651435,0.00025459912984555374
A3247,40,45,0.0004026209251591435,0.00021568889511953713
A2901,34,23,0.0001843125253877827,0.00018652098805205887
A3561,51,22,0.0002498587806625817,0.00026380731812601784
A3297,30,55,0.00036051825652768667,0.00016572401546389111
A1640,40,27,0.00023496181244049273,0.0002159285655689862
A1073,44,27,0.00026240920533648774,0.00022697974827182068
A869,39,44,0.00036899758813436676,0.00019896242731905653
A2078,29,33,0.0002084599603285604,0.00015539739277104582
A1508,30,41,0.0002593260718411841,0.00015537419573583526
A2897,32,30,0.0002088171571015859,0.0001697717314006205
A939,41,23,0.00020044070183173983,0.00021087675809922907
A2224,29,23,0.0001397495331059305,0.0001433742374199486
A587,56,30,0.0003600349380873583,0.00027712798759525043
A2993,33,28,0.000195580959355275,0.00017118305143358782
A368,25,37,0.00020092822040155439,0.0001375411848111223
A4658,44,45,0.000401087719637496,0.00022434510910065864
A3507,36,26,0.0001995546188270714,0.000197488582583212
A589,42,49,0.0004161931597545119,0.0002063969019184529
A2702,32,23,0.00014975178135784534,0.00016818361202039717
A2225,30,40,0.0002577136188599839,0.00016084685336256578
A4720,49,31,0.0003034658127348859,0.00023776015311695667
A3693,31,47,0.00033998648982557395,0.00017131912729457838
A2930,37,49,0.00038107182895960227,0.00019047368674033623
A493,44,51,0.00047824692188231353,0.0002266149942221066
A582,32,32,0.000225783192086853,0.00016888710346572055
A735,53,59,0.0007199733534128834,0.0002780360098994147
A2518,48,37,0.0004003598321479634,0.00025132344606195177
A1653,26,57,0.0003094517484132604,0.00013631505285769126
A4639,36,24,0.000198828635260694,0.00020775551193531064
A1766,48,44,0.0004417271069246891,0.00022231101624723023
A1351,37,46,0.00038136514198795914,0.00019372634962995882
A1895,41,33,0.0002730166450395208,0.0001975611545780017
A1518,47,35,0.0003365284422465938,0.00022328128319133126
A1703,44,32,0.0003083530854635213,0.00022429278905565086
A1543,36,33,0.00025027098592212674,0.00017738425324136098
A4198,45,45,0.0004595284063774097,0.0002355952405600784
A374,36,35,0.00027186887726422056,0.0001885834349990209
A991,53,47,0.0005369602946181963,0.0002550047304802928
A2859,28,45,0.0002629019356812489,0.00014107307345429475
A2316,45,22,0.00021481238267390004,0.0002258177860154523
A3447,32,28,0.00019605788327035534,0.00018392426220145483
A3241,43,36,0.00034033035924313195,0.0002273098841079047
A2532,40,45,0.00040304329869580275,0.00020976704225060655
A2439,41,37,0.00033389678984899754,0.00020923707723602837
A3687,36,30,0.0002451198077824475,0.00019911030711679392
A729,39,32,0.000304411727926259,0.00021611721306963671
A1649,34,26,0.0001898930058458176,0.00018338384825491123
A100,33,53,0.0005655930010109967,0.0001749397651204614
A276,32,54,0.0003685535157390166,0.0001677691618164512
A2708,35,27,0.0002086041826113054,0.00018359637594215328
A2001,42,40,0.0003610817679766134,0.00021848987351162535
A3852,50,29,0.00030556562725976723,0.00023969616557288913
A308,40,24,0.00019823523357676514,0.00019636934449390958
A2231,44,31,0.00029801492752464377,0.00022063118291484565
A3615,42,37,0.0003369722502895477,0.00022563054695299238
A1125,37,59,0.00048075621072875144,0.00019631771855349462
A902,42,45,0.00039117653774201034,0.00021392647649954362
A4333,42,59,0.0005325242833422138,0.00021788103015878994
A2455,48,22,0.00023393414399254777,0.0002477821601164907
A641,43,25,0.00023505598799852784,0.0002189948002481255
A2375,40,51,0.0004448145812525656,0.00020708179984362286
A3223,26,55,0.0003026429553475431,0.00014557885933812623
A3560,35,40,0.00033793062052265134,0.00020376642156786493
A2144,38,22,0.00017497777852444924,0.0001866268721262581
A2108,31,58,0.00038193535407643285,0.0001632454620753654
A2501,35,52,0.0003769028008254595,0.00018220144539119986
A4709,42,55,0.000482353144549488,0.00021074291581481025
A3358,37,20,0.0001540247536192872,0.00019304886742023452
A4100,51,41,0.00047097593327303096,0.0002684944978101399
A1790,29,34,0.0002087271609874223,0.00015221606541966255
A817,45,23,0.0002130318701497838,0.00021212714305485415
A1057,30,50,0.0003110928124234707,0.00015585788017026834
A3923,45,31,0.00029913171677824153,0.00023075310437274018
A2468,39,21,0.00016532553423256394,0.0001969392284916232
A3381,38,20,0.00015685631708708286,0.00018575003589968233
A2758,40,22,0.00018778346632802984,0.00020529182631257237
A1029,42,55,0.00048558475303600964,0.0002223388602418145
A2493,41,47,0.00043340786626090293,0.000212929340394236
A525,40,43,0.0003605563416718679,0.00019603340633095052
A224,47,54,0.0005508212580972435,0.0002289172448903433
A1117,50,35,0.0005615877212243445,0.00024480782988734194
A2918,40,59,0.00046484316642095053,0.00018610874887163418
A4770,36,37,0.0002797895612577661,0.0001853617607452039
A4549,36,42,0.0003156423661048255,0.00019332001153381985
A646,44,49,0.00047443044803191736,0.00023443571902089346
A2953,44,53,0.0005178441719948778,0.00022823064542617534
A1549,34,20,0.00014475930466567949,0.00016717757415499995
A3177,44,22,0.00021981501860582892,0.00023249100966252976
A693,31,48,0.00030570425800807076,0.00016145873068042918
A1825,48,41,0.00045827696874598846,0.00025146408195995425
A2429,40,51,0.00044008850824287237,0.0002013539716088587
A1560,37,47,0.00035508966728058897,0.00017444136230005035
A1500,40,51,0.0004156184217081973,0.00019278612899940208
A3330,42,44,0.0004212639641742991,0.00023319994091493027
A2467,43,33,0.0003243629957331286,0.00022146486146488296
A4425,38,29,0.0002373359281903711,0.0001985978805233972
A267,45,26,0.00024211972381446917,0.00022461906086288983
A3124,41,49,0.00044516050826880796,0.00021605884346945526
A2343,40,27,0.00021496661341518855,0.00018888733135334366
A102,42,35,0.0003419895464866161,0.00022488158493926973
A2609,44,58,0.0005940526957066009,0.00024018290997231159
A4395,33,50,0.0003497314180848798,0.00018144638267147172
A3673,45,57,0.000558887536778208,0.00023366844039895287
A4262,32,39,0.00029770221814264024,0.00017789854824022837
A1116,31,33,0.00022467468731004792,0.00017193762306756292
A1616,37,50,0.0004127949567989861,0.0001988654151038695
A3344,31,34,0.00022907648226681295,0.00016499322393239574
A3612,44,46,0.00046367914091476097,0.00022610385835828458
A1006,41,33,0.0003021723237043432,0.00021377649302463858
A2277,38,33,0.0002805325028180652,0.00020113872872299537
A640,46,36,0.0005016398138594675,0.000209900167916167
A3994,38,50,0.0003980754033208668,0.0001935665388705493
A1775,40,53,0.00046424069692793885,0.00019855231907268112
A1079,37,33,0.00027692317889133186,0.00019787509225603826
A1040,31,39,0.0002736469646352697,0.000170520542141948
A3755,44,20,0.0001928725075707117,0.00022192202926991082
A4763,45,45,0.00044591815124651456,0.00023767653351968728
A744,38,50,0.00040986733089937215,0.00019817791826213526
A3388,44,35,0.0003434974003341049,0.00023328899625369175
A4476,41,30,0.00027941131755349714,0.00021385320473237598
A2133,49,55,0.0005731025346802792,0.0002439656863824291
A867,53,47,0.0007285526232358214,0.0002694880614984963
A2160,40,56,0.00047980848428412357,0.00021484248202232912
A4436,33,41,0.0002970758329916547,0.0001678012356722629
A1473,34,43,0.0003413206099216563,0.00018336012623616687
A2026,30,43,0.0002689332936174751,0.00015894299152786694
A3697,35,24,0.000182124027317933,0.00018605570100963027
A1930,43,34,0.00029089889202266607,0.00020616977236390723
A2907,40,26,0.00023901764874747095,0.00019591512782397196
A104,36,21,0.00016053897179630846,0.0001847711464536616
A1414,38,27,0.000228625257970917,0.00021446032218297128
A3176,37,31,0.0002620530759680057,0.0002020908776544433
A2046,48,27,0.0002884370092390397,0.00024212443844592957
A2369,31,46,0.0003390723726370989,0.0001718662379963164
A3077,33,57,0.0004073596149807061,0.00017745481497656145
A1575,41,47,0.0004181665195901506,0.00022736779949104958
A3627,39,22,0.0001753756643589232,0.00019824118704325197
A2496,39,55,0.00047104881991568337,0.00020834392888008745
A3806,49,31,0.0003898759047592021,0.0002919413955694654
A3065,39,42,0.0003718317555431068,0.0002184863532635512
A1310,52,48,0.0005230196262682583,0.00025402059408460365
A3392,38,55,0.0004713849744908816,0.00020509190876245729
A2195,46,53,0.0005498147501504066,0.00025159881213481194
A659,39,48,0.00042448425367312996,0.00021786069899099562
A2587,34,42,0.0003206779726828982,0.00018523642146767857
A622,40,30,0.00026369441111445197,0.00019997903074404943
A2123,41,28,0.00023157763846827817,0.00020072003805093403
A1677,47,54,0.0005946869238015191,0.00024350513301083415
A357,42,28,0.0002502789307604564,0.0002217875992152246
A1286,41,49,0.0004498470535130476,0.00023064649681568076
A685,41,27,0.00025054078051737984,0.00021392864350633408
A4389,47,23,0.0002313203960752193,0.0002309155593388838
A107,50,45,0.0004947809195313414,0.0002560776202221397
A3180,53,44,0.0005617455071209326,0.00029658379841167933
A4669,44,39,0.0003576427964436238,0.00022292258775737404
A4266,51,58,0.0006701816384170046,0.00026453153193956697
A2308,28,32,0.0002038662842124771,0.0001674823725551614
A1783,44,26,0.0004399348525050792,0.00023633665681134803
A1476,43,46,0.00039317965235263064,0.00020429715542692674
A1186,43,55,0.00048128542559054563,0.00021287955790046982
A372,44,48,0.0004600415975556613,0.0002136419579955344
A1336,37,52,0.0004669604023048789,0.00020726616635123807
A4357,37,47,0.00036919615648725015,0.00019052487130824527
A3978,35,52,0.0003708222737300979,0.00017696208858173298
A3328,41,20,0.00016033109322242584,0.00019354254834217524
A4713,42,58,0.000495948409474596,0.00020596827986608056
A908,37,53,0.00044534387709027775,0.00020055092481624076
A467,37,36,0.0002938731571589092,0.00018811426965122124
A3538,31,48,0.00033735300868695185,0.00017531293686267392
A511,37,43,0.0003694902311493402,0.00020978462324475078
A2849,41,20,0.00017966512136735385,0.00021916247928269108
A108,41,41,0.00036997088963644384,0.00021565559317924168
A1470,44,44,0.00045372915269545274,0.0002322260258058497
A1343,46,32,0.00031038974598036147,0.00022816671569905256
A3572,38,39,0.000317718717832994,0.00020881005956160923
A1860,37,30,0.00025013522611420284,0.00020282014065231782
A4109,35,44,0.000320407973895771,0.0001815329934366771
A3962,45,37,0.00035670427181295924,0.00022777886292363724
A934,43,49,0.0004322128096085662,0.0002096652102307248
A4523,44,38,0.0003849200701947254,0.00022836119096392407
A1270,44,35,0.0003373102385242489,0.00022460799033888773
A1647,41,54,0.00045654996777229004,0.000203908449586177
A1248,36,30,0.00023205698449947843,0.0001901839231370218
A3777,40,43,0.0003557555396046787,0.00019979474965734192
A4038,36,25,0.0002033362919211116,0.00019782952462813665
A778,33,47,0.00034334852634874496,0.00018434042977840103
A109,29,29,0.00017814355168861113,0.00015408931805303968
A4747,35,36,0.00028996920571490556,0.00019243024758783503
A4432,33,40,0.0002849868059636432,0.0001718969451584824
A3270,54,36,0.00042053540091690426,0.00028400647027193213
A1133,39,37,0.0003243795807861638,0.00021229048973167946
A3671,42,59,0.0005443013775293079,0.0002126059754932629
A2813,41,39,0.00037202438007853027,0.00022101204203180979
A1831,31,55,0.0003732695170562733,0.00016831044960850114
A1118,35,59,0.00044125142353278695,0.00017712541931155833
A3375,46,59,0.0005562339120278728,0.00022005431683788955
A3587,36,54,0.00044485317283603996,0.0001872328863963245
A3968,48,42,0.00046675847924785625,0.00024654195190928384
A4607,33,50,0.0003519224432789851,0.00016520852853784464
A2514,42,46,0.00041366194374586255,0.00020604421934876456
A616,30,52,0.0003360932779508124,0.00016604749301973084
A4129,28,58,0.00034257336796025107,0.0001505066865998829
A3785,39,24,0.00020351467016739306,0.00021002028396596316
A3119,39,40,0.0003483506955287391,0.00020673365649745488
A4786,38,48,0.0003911928239352489,0.00020128094799807885
A2588,42,40,0.00035993989202461876,0.00021455267982599608
A1400,41,31,0.00027423843409054357,0.00020370362204520559
A3264,36,54,0.0004180652885023907,0.00018736859134299238
A3757,38,42,0.00034162945358914994,0.00019440056899025051
A3249,37,37,0.0002983216781530191,0.00020089155662338033
A2374,33,32,0.00020743559550828557,0.0001639770099583628
A2216,35,23,0.00017257061568620442,0.00018547225615771654
A1814,40,59,0.0005022807107519992,0.00019995172332174551
A4557,43,44,0.0004223839332295181,0.0002310109123359595
A337,29,32,0.00021915221407714413,0.00016288277052828944
A3952,42,57,0.000502691446953816,0.00021223387499531967
A3407,39,31,0.0002737177721510573,0.00021240251812120164
A119,36,36,0.00028123769306288913,0.00018841312124027952
A3197,42,57,0.0005214561521241335,0.000214871320176708
A834,39,52,0.00041473050728202437,0.00019999824303284464
A2398,31,28,0.00017707668379651203,0.00016089241789683098
A111,32,27,0.00017976221266325992,0.00016341912915202443
A4117,42,51,0.0004700584749830055,0.00022138828622533503
A925,32,57,0.0003900047798276281,0.0001637079631916106
A354,39,25,0.00019990436296279541,0.0001988450208193237
A3964,36,22,0.00016263750786907257,0.00018794966270579795
A4576,35,38,0.00028141999812311404,0.00016926918606336688
A2464,42,47,0.000451369033802995,0.00022112869727776996
A2650,33,27,0.00021085250083121394,0.00018528569640830598
A1023,28,33,0.0002086722175132621,0.0001565758596540704
A2517,33,31,0.00021156262343512806,0.00016253238018781432
A2667,46,55,0.0005279580160456048,0.00024140615962505666
A2672,36,59,0.0004691182002002705,0.0001917740541968626
A4377,37,22,0.00019929465660970945,0.00019943781725760662
A2560,34,24,0.00017786033801967853,0.00018152091283729337
A4006,37,37,0.00029528538959916326,0.00019452278699906607
A2728,33,21,0.00015205757087153444,0.00018099024315331648
A3230,33,55,0.00040035008406637203,0.00018489421321116263
A556,45,48,0.00046175639237959633,0.00022207930189229808
A1940,35,20,0.00015207450462560382,0.0001830773375998567
A113,41,26,0.00023890465175927376,0.00022110203571621225
A2217,44,31,0.00033215278052267167,0.00024852868947059425
A2838,45,29,0.0002969749632452791,0.00023745502279405323
A1395,26,22,0.00011792895658813578,0.0001425039789099699
A947,38,24,0.0002139188258509771,0.00022571461970670133
A545,40,26,0.0002249613936378299,0.00021004407166832036
A2752,53,46,0.0005486705982119013,0.00026965959238632603
A759,28,42,0.00024538922106210774,0.00014837578583154213
A2437,36,31,0.00024405406467483125,0.00018967137413113317
A975,44,23,0.0002202223749901977,0.00022761380330886327
A4756,39,46,0.00039544271166428314,0.00020766404006887618
A300,30,55,0.00035625828312015165,0.0001700652720205313
A4182,36,44,0.00032534815357774583,0.00017817599028329087
A3451,41,56,0.0004909371963728332,0.0002000594746570744
A1963,39,58,0.0004863950988183361,0.00020234723298189473
A3498,34,42,0.0003055773062525785,0.0001799251598670106
A4145,41,59,0.0005330636198992091,0.0002118053682906331
A2888,47,41,0.00044086795327017727,0.0002482450037199071
A2336,34,21,0.00016045848583837017,0.00018999843206056545
A1506,36,35,0.00027768825909900435,0.00018505430328908103
A1742,36,53,0.00041901699895932946,0.00019515951556010205
A1854,46,49,0.0004900727034256144,0.0002357717436287517
A4193,42,24,0.0002335364934632386,0.0002105915498555454
A831,37,31,0.00026462592349935375,0.0002003180880686907
A2396,39,53,0.0004627566261722811,0.0002042410313121411
A717,49,37,0.00039875399735947193,0.00025054168214915087
A1838,45,24,0.00024383070728253492,0.00022988402565634266
A3244,48,32,0.00035043531999679866,0.0002476277376972076
A2146,41,41,0.0003833090133347798,0.0002272907302347659
A302,40,37,0.0003221694208045672,0.00020554445477279548
A395,35,33,0.00027847484594455374,0.00020032462367048078
A2788,37,52,0.0004082407412688886,0.0001925042476779801
A2355,51,48,0.0004938250257443592,0.00024450159590301145
A2268,40,48,0.00040638161932848675,0.00020002629137904596
A3750,39,27,0.00021738809957675605,0.00019798833010956627
A4246,32,39,0.0002545224597098882,0.00017199135537701365
A3613,35,33,0.00020798516788910184,0.0001685465468620057
A3701,49,20,0.00020380167050487488,0.0002327065976788936
A2151,38,55,0.0004728419958474515,0.00020532064673811092
A1719,32,43,0.0003103093249559794,0.00017028130703879182
A185,42,54,0.0006373187145934496,0.00020292871350983109
A863,46,25,0.00025086750910030623,0.00021883206688330732
A3833,35,55,0.0004696143146784368,0.00020675436551859265
A1210,46,48,0.00046558937508089286,0.00021670254758352777
A3464,34,20,0.00014427453027692427,0.0001843770756478928
A1810,51,37,0.0004082564605182339,0.0002550410512866661
A732,40,59,0.0005215481292071674,0.00020340744001375705
A4133,47,24,0.00023109557065086406,0.00021741671964999653
A163,39,53,0.00047374301092120436,0.0002062320297731442
A998,31,51,0.000369998027628218,0.00018767541799704737
A4698,38,39,0.0003095630868451596,0.00019131016939338293
A993,48,21,0.0002114543068838765,0.0002238358055873614
A1738,45,20,0.00021251908174227526,0.00023866270434681292
A1692,33,20,0.0001338821355040701,0.00016634693296359288
A570,32,52,0.0003580910110565911,0.00016959207631393842
A4349,38,22,0.0001777186932334328,0.00019829650777496128
A3603,40,21,0.0001786948368639947,0.0002049039303245646
A4175,34,59,0.000469617787369899,0.00018568386248565502
A4655,49,48,0.00048408606963479955,0.0002429985157619312
A118,39,20,0.00016803880408143926,0.00020591207217262144
A3524,40,26,0.00023550834305527635,0.00022527187544012182
A2925,52,35,0.00037412890346418004,0.0002442147889478592
A4162,47,43,0.0004547567060014456,0.00025139414122630577
A3862,39,50,0.00043700633703484175,0.00021192287011958985
A3098,31,58,0.00038921898936572616,0.00016312323087429667
A2042,44,44,0.00042741940829228145,0.00023885699324069766
A3094,35,57,0.0004229314224590248,0.00018237915752081552
A3783,50,33,0.00035310428477136916,0.00023422537484584947
A4386,41,26,0.00021626364614682302,0.00018829958694919867
A3355,29,38,0.0002510154202766285,0.0001540169962249454
A2163,30,27,0.0001952549153380208,0.00018411721288917138
A2156,33,23,0.0001617823407906354,0.00017024344448272145
A950,31,46,0.00028734511900111706,0.00015663819323672085
A2596,35,39,0.00029381420649377866,0.00018430696218652478
A177,45,40,0.00039733834977813534,0.00024091824395527513
A4711,41,53,0.0004550085657005524,0.0002055163216737905
A3427,36,44,0.00035386359962305596,0.00019739436931595012
A1418,43,52,0.00047022852036756674,0.0002176779866435326
A2208,37,49,0.0003969772216844919,0.00020546950680608566
A1942,40,46,0.00038248044332313567,0.0002053521491173499
A4404,53,45,0.000531240960452657,0.0002742245983849415
A120,38,57,0.00047227058868912404,0.00020773340358373122
A1683,43,43,0.00039256439282714075,0.00021016453690408493
A3630,35,49,0.0003588364144620629,0.00017325399956524815
A4194,34,20,0.00014013073237887874,0.00016923397448767615
A1917,29,24,0.00014687704158852045,0.0001568932221824818
A3315,34,25,0.00018053372166233978,0.00017733044246420618
A772,30,37,0.00023797599290119938,0.0001625030828769063
A1581,44,40,0.0003781705832425887,0.0002114276166914925
A189,45,40,0.00037537356811110284,0.00022718382082246834
A4464,36,22,0.00016500305519238464,0.00018842397551775965
A2856,41,36,0.0003225355941957183,0.00020469469871303838
A1366,31,25,0.00016514983211755657,0.0001630139556262187
A161,46,36,0.0003512766689366874,0.00024611382173634396
A4052,34,41,0.0002977934269073566,0.0001832505753828376
A1307,42,39,0.00035914569653175865,0.00021319253879032094
A4512,49,38,0.0004144999454575402,0.000259838801512063
A1183,34,30,0.0002322803051737092,0.0001870243381047621
A883,53,43,0.0005143377640949526,0.00027934790298087323
A2502,36,50,0.000390533250210533,0.00018424680792038204
A812,34,55,0.0004009383716103692,0.00017551169711477877
A3675,41,46,0.0004118682611422446,0.00020806929864369787
A2746,37,55,0.00043516664880306175,0.00018799501888583457
A3202,32,47,0.00030435433080796745,0.0001615455442664204
A1110,34,48,0.000357793309237818,0.00018050211139166494
A1771,32,39,0.00026743984839599534,0.00016335734642591504
A283,33,40,0.00026926678134444123,0.00016505479416636536
A1406,38,21,0.00018347116920153803,0.00019884742600743095
A1672,45,25,0.0002645300440509777,0.00024180633460163753
A4172,30,41,0.00025488470840546914,0.0001619463384942984
A619,36,44,0.0003470752115751087,0.0001814470324315037
A1520,47,37,0.0003696533991494184,0.0002372899215781639
A2590,43,44,0.0004008788663906888,0.00020608846499440558
A4063,41,57,0.0005119588241725345,0.0002241877826736306
A3882,59,55,0.00068481158632943,0.0002839377461997999
A1185,44,24,0.00022639000132934934,0.00022599896058821735
A2470,40,59,0.0004992962763798502,0.00021277281713297951
A2499,36,30,0.0002377336514036932,0.00019371600666416385
A3078,39,21,0.00019073190548943465,0.0002093705363627873
A1705,41,36,0.0003197752380418978,0.00021615850695283565
A303,36,40,0.00030423347393115365,0.00017549284257788853
A866,40,26,0.0002194587924428419,0.0001947244260964312
A4710,42,21,0.00019053367383910417,0.00021487564889614087
A1398,64,48,0.0006758392496578404,0.00032618064682187647
A4208,39,30,0.00026527004014114666,0.00020235514050330312
A1039,41,21,0.0002035506021118781,0.0002257675727032126
A481,45,52,0.0006865753301942179,0.00023182062300466737
A2555,45,56,0.000558300275090098,0.00023361890458408838
A4684,44,53,0.0004883723035371601,0.00021717603799829702
A4019,45,42,0.00040082762478149767,0.0002189389409622262
A123,36,38,0.0002796433625279582,0.00018271993404893105
A3219,46,27,0.00027752337691555677,0.0002374791343883285
A1887,36,57,0.00046021988581548687,0.0001879313806318883
A320,36,40,0.00030751714234438296,0.00018822443290467767
A3536,40,57,0.00045377185005890337,0.000193078682200104
A1363,35,35,0.00023998294808377885,0.0001674765288436379
A4228,43,30,0.0002885793104315682,0.00022738823538899817
A4748,41,56,0.00048819614042566257,0.00019702754387210077
A4486,34,21,0.00016229516645037816,0.00017862355536418169
A3559,51,40,0.00044095781781748654,0.00025361650470807375
A792,52,44,0.0004780607572390239,0.0002504667273175591
A3650,34,36,0.0002809803210908938,0.00019217768330790448
A2122,41,36,0.00030658029034723614,0.00020313122919575675
A4106,29,23,0.00015095105877455076,0.00016251132337814252
A2653,27,52,0.00031602327545791437,0.00015287610817194604
A3367,34,47,0.00032844883981341197,0.00017597979909635272
A2321,36,28,0.00022490213358936756,0.00019228838811162193
A3617,39,35,0.000303863880321305,0.00020525567684808924
A2187,41,28,0.00024339710319583446,0.0001979017620047243
A4153,35,52,0.000362316429405486,0.00016839092851325284
A1128,47,21,0.00021738259109826578,0.0002437348496809687
A4102,41,29,0.0002530808256726303,0.0001979476903135694
A2660,33,50,0.00035253564379028813,0.00017891344236301492
A3830,43,38,0.00033832153339339574,0.0002196577570534687
A3371,43,46,0.00041261504185961643,0.00019833725946280737
A1308,37,42,0.0003616418519579783,0.0001988645232138434
A2821,33,58,0.00040691044130344183,0.00017645755061386574
A125,29,58,0.00035898564393487936,0.00015687809735961264
A2413,42,42,0.00038246464701094737,0.00020264910278648611
A1447,31,36,0.00024859511913766843,0.00016988216070455562
A2834,30,26,0.0001702941002757169,0.00016256556315241436
A3493,46,58,0.0005623102954644027,0.00022993114232177568
A192,41,30,0.00026632850520615054,0.0002030336060357447
A698,34,48,0.0003522826616397052,0.00017639382501910078
A4600,40,58,0.0005066673632432476,0.0002182783079594883
A4279,38,56,0.0004380809656961769,0.00017976685400875912
A3754,39,57,0.0004829906267410776,0.000194412328801539
A242,39,29,0.0002462739755516268,0.0001980376261856366
A1041,51,29,0.00032800145968101354,0.00023463312430023627
A733,41,54,0.00045415594426936916,0.0002018530912875069
A3517,33,25,0.0001860083102695509,0.0001702434453478817
A3127,50,52,0.0005377398614750047,0.00023253026395820558
A3432,41,35,0.0003093566714834162,0.00019390210899905355
A206,37,47,0.00037484296029861646,0.000204563331035238
A1938,40,43,0.00037050898049471355,0.00020612226154667954
A2997,29,41,0.00024309861147911744,0.00014515345588770072
A1679,31,44,0.00031332100654833683,0.0001713464788259392
A2864,45,45,0.0004163797169817093,0.0002220911294001168
A3229,32,21,0.00014864820562971915,0.0001746932754438972
A2876,42,35,0.0003075851984948197,0.00021711420353224864
A4183,41,22,0.0001944601824394801,0.00019928282049480278
A1701,31,58,0.00038391943723302944,0.00016793526683457857
A1028,40,27,0.0002392586159008382,0.00020996492213815304
A2565,39,38,0.0003026658850564531,0.00020014542216239664
A1716,37,49,0.00036948168221356207,0.00018069309831085476
